Sentiment,SentimentText
0,It boggles the imagination that the Cafe is unable to better run the kitchen for less time standing in lines.
0,Used to be a wonderful spot but now it’s all about turnaround and coffee and beignets aren’t that good anymore
0,"Walk up, order beignet, sit at a dirty table and claim the “experience”. Not much to it. This is one place that has a famous reputation that is pretty weak."
0,"Due to the pandemic and popularity, most beignets are prebagged and are not very fresh like I’ve had on past trips."
0,"Table busing is horrible. Floor is unkept. Trashy overall, except for inside. 5 empty dirty tables and no place to sit! Too filthy for me. Doughy beignets! No waiters! Very disappointing for a New Orleans native. Wish Morning Call was back in action."
0,I’m not sure what the bid deal is it’s bite size funnel cake. The coffee is so-so. If it is your first time here it’s something you have to do. I will not be doing it again.
0,"Yes, if you visit New Orleans, you have to visit Cafe du Monde, right? This was my second visit but I really think it’s overhyped - the crowds were ridiculous, the service unfriendly, the coffee overpriced and the beignets mediocre at best."
0,"We fell for the hype. Greatly disappointed, found better ones elsewhere. The beignets were nothing special."
0,"I understand with covid that business is slow, but we got cold, hard, old beignets in a bag. We did our obligatory visit as first time tourists in New Orleans, but would never go back."
0,"Our group personally preferred Cafe Beignet, better beignets, kind, caring staff, and Cafe Beignet is quaint and clean."
0,"Not impressed with the beignets, too dense. I hope the quality gets better again as tourism picks up in the area. Also, overkill on the powdered sugar. Frozen cafe au lait hit the spot."
0,Not up to par with previous visits. The beignets were basically tough dough on the inside. Very disappointed.
0,"The coffee is terrible, as were the beignets. The people were rude.The only good thing about the place is the location. Go to Cafe Beignet instead. The food is much better, and so is the service."
0,"Facility is currently staffed by a very rude, all Asian female staff. Beignets were great!! Coffee was fair."
0,"Beignets are Good... menu very simple Coffee & beignet.... Lines can be long - go early... staff some are hard to understand & speak quickly, not very friendly"
0,So overrated. Tastes ok and the coffee is bad. The smell of the place was so bad. And they only accept cash for payment!
0,"Too crowded, too sweet and doughy, and unpleasant ambiance with pigeons everywhere. Quick service does not compensate for the downfalls."
0,"Long lines mixed with rude employees=bad experience. The cafe au lait was good, the beignets were not that great. We’ve had much better at other establishments."
0,"Cafe Beignet is better. So much better. These people are rude, coffee drinks outrageously priced & beignets are flat as a pancake. Wouldn't eat them again."
0,"Good beignets if you like birds flying all around.... not very sanitary to me. Dirty tables, server put finger in powdered sugar. Not good experience"
0,What a scam. “French” place that would go out of business in less than a week in France. Beignets are pathetic and barely edible. Nothing to see there.
0,People rave about these. Didn't love them. Too heavy. Too doughy. Too much icing sugar. We got ours to go. Ended up giving them away. Could be that we expected something different. Could be that we are doughnut snobs. But this wasn't for us.
0,"The takeout line was very long. We entered on the side for outside dining and a table was available within 5 minutes. The waitress immediately cleaned our table and took our order. Unfortunately, I was not a fan of the beignets."
0,After waiting in the extraordinary line for a cup of the class black coffee and chicory what a disappointment. Could just be my flavor preference but wife got a mocha coffee which she normally loves and had to throw it out. Recommend any other coffee.
0,Had to leave service was slow. Dirtiest place I've been to in years. Health inspector should check it out
0,+ Good coffee but overpriced - We did not like the Beignets there - Filthy location (bathroom visit definitely to be avoided)
0,"Place needs to be clean, the taste of coffee was not we were expecting. Too comercial, we expected a warmly place"
0,"Love the coffee and Beignets BUT cleanliness is terrible. The restrooms are horrific, filthiest I’ve ever experienced. There are many options in NOLA for coffee and beignets, I’d find a place that’s clean."
0,The place was recommend as a must try but I would have done good without trying. The food and coffee was over rated.
0,I didn’t like the Beignet or didn’t feel anything special about their taste. Too much sugar dumped on the fried dough that is all.
0,We went in the evening. The beignets were gummy and the tables were far from clean. Don’t waste your time going there!
0,It’s just ok. It’s a donut with too much sugar. My sugar kid loved it. Just got take out as line shorter. Terrible coffee.
0,"It’s a great location overlooking Jackson Square, but that’s the best thing to be said. We had four coffees and a couple of beignets. The service was terrible and the coffees came in polystyrene cups."
0,They were very dense and heavy. The worker poured so much sugar into our to go bag that I had to ask for a container to dump out the sugar
0,The place is super filthy and for flavor’s sake change the oil more frequently. Overrated tourist trap.
0,"We did the stop off on the 2nd location , not 1/2 as good as the original Cafe Dumond , pretty disappointing, the original in the french quarter has better service too."
0,"So so coffee and beignets overloaded with icing sugar. Neither healthy or enjoyable. Great venue , pity about the hyped offering."
0,"Inpolite and bored staff, no paymenr by card possible, the cafe has absolutely no charm - mass processing. Really disappointing."
0,"I was really looking forward to going there. But the line was very kind was very long, the employees were rude and the beignets were tough. We got better ones in the airport"
0,server did not speak English we ordered two iced coffees we got two flat whites so after lots of ''discussion'' and pointing to menu we finally got what we ordered they only take cash(highly unusual in USA) highly overrated cafe
0,"Unfriendly staff, dirty floor & tables. Basic menu. It is what it is: don’t expect too much from it: it’s just a box that you have to tick when you come to NOLA."
0,This place used to be great. And their beignets are still good. But it’s now very over crowded with “don’t-care” service.
0,"As I wrote in the title, there is Nothing taste that good in this shop, but it is a very convenient place to rest and have a drink, so every one goes there for a break"
0,"Go to Cafe Beignet. Way better. Lighter, crispier dough, and not so much 'show' with the powdered sugar."
0,"Unfriendly staff, dirty floor & tables. Basic menu. It is what it is: don’t expect too much from it: it’s just a box that you have to tick when you come to NOLA."
0,This place used to be great. And their beignets are still good. But it’s now very over crowded with “don’t-care” service.
0,"As I wrote in the title, there is Nothing taste that good in this shop, but it is a very convenient place to rest and have a drink, so every one goes there for a break"
0,"Go to Cafe Beignet. Way better. Lighter, crispier dough, and not so much 'show' with the powdered sugar."
0,"I was so excited to try cafe du Monde, the beignets were just ok, the service was very average and the toilets were disgusting. Cafe beignet had far superior service and tastier food and atmosphere."
0,"On vacation in New Orleans and had a mandatory visit to Cafe Du Monde. Enjoyed it all, but the restroom was disgusting. We told our server and asked to see a manager. Nothing happened. Apparently they don’t care about such things. Pee before you go!"
0,Chewy and old oil. Way over hyped. Tourist trap and very difficult to get a table. Beware cash only.
0,coffee was very poor!!!! the famous Beignet is actually fried dough coated with huge amount of powdered sugar!! and that's it!!
0,"Beneigts with ten pounds of sugar, so much that I got it all over me just trying to eat the thing. Loud, staff looked like it could care less. Smelly homeless hanging out nearby. Waste of time."
0,Not worth the long wait to get in. It's fried dough with powdered sugar that you eat with a hundred other people
0,"Very busy and overcrowed, it feels like a fastfood restaurant. Too much sugar on the beignets (... and on the table and floor). At any fairground stall in Belgium you will have much better beignets. The iced coffee was just cold coffee."
0,"Really is a place I’d you want fried biscuits and sugar powder, we went in and out! no line in the afternoon, however server was not available."
0,Nothing worth standing in line for more than an hour just to get a coffee and baked sugary bread. Also forget the word clean in this place.
0,Nothing special. Service is ok but pressuring a lot for tips. Beignet are nothing compared to the French onces. Place smells bad and bathroom is diaguating
0,I was excited to try these but was really disappointed. They were light and seemed tough. Disappointed!
0,If you are willing to wait in the line for 45 minutes for a powder sugar donut go ahead. Btw only drink the bottle water. Place is extremely unclean
0,"It´s a place that basically serves one dish, it was filthy and overcrowded, and the service was terrible"
0,Service was very slow tables were dirty and rest of the establishment was also wait staff could not understand order and wanted tip when Bill was paid no receipt was given for charges
0,"Really overrated !! Rude staff, cash only, no receipt , overpriced, I really don’t know what the fuss is!!! Other less famous places offer better quality coffee and beignets. Just disappointed, perhaps I expected toooo much in the first place ."
0,"Hot, overcrowded, dirty, and unpleasant is the best description of the atmosphere. The beignets are a disappointment too. Overly doughy and chewy, covered with too much powdered sugar, our hotel had much better beignets."
0,This place was filthy inside and out and don't even get me started on the bathrooms. It makes me wonder how the kitchen looks. Definitely needed more staff cleaning tables and the ground.
0,It's a tourist trap! No need to prioritise this place. Food isn't too expensive though. What more do you need to know.
0,"Crowded & is expensive! Lots of places serve the beignets and the service is better, friendlier and the other way laced are cleaner!!!"
0,Had been told that this was the place to go but can honestly say I was disappointed. On finding a table we had to clear and clean the table ourselves while a waiter sat less than 3 feet from us. Won't rush back
0,This cafe is extremely popular and unfortunately it has turned into a conveyor belt of guests and exhausted staff who seem to have lost the art of smiling. Tables left cluttered due to staff obviously being overworked and tired out. Would not recommend.
0,The Beignet was ok. The coffee was awful. The place was sticky and dirty. Our server barely spoke english. Having never been there and always hearing about it...I guess I pictured a lovely little cafe with fluffy beignets...but that is not what you get...disappointed.
0,We weren’t impressed. Not authentic at all. The service was not very friendly and nothing French about it.
0,"It is something you have to do, but......was just fried dough to me and the coffee was nothing special. Cash only. Wouldn’t go again."
0,"Beignets are great, but really not that special. They’re cheap, so at least it’s not a rip off. Service is eager. The entire outdoor seating area smelled intensely like vomit - really puts a damper on things."
0,We ate beignets at 3 different restaurants while in NOLA. This was by far the worst of the 3. Tasted stale and dry with one cup of powdered sugar in a bag. Threw them away after a bite. Overrated
0,"Living off the history ! Not worth the line and time spend there, Coffee is awful, the Beignets staled and place dirty. Best serve by taking a photo next to the sign and having your coffee and beignets some other place. Cash only also!"
0,"Busy place , food limited to New Orleans tastes. Plenty of sugar and deep fried.. nothing European about it."
0,I’ve had beignets in other places and was looking forward to coming to the “home” of the pastry and eating them there. Unfortunately I thought the beignets we got at cfe dumonde were tourist fare.......
0,It was fine but definitely nothing special. The coffee was excellent but find something else for your sugar fix
0,Service was terribly slow and must have been a half dozen bussers just sitting around playing on their iPhones. Still don't accept credit cards. Beignets were cold and tasted old. Bathrooms were disgusting.
0,For us it was nothing special as you can get that kind of sweets in Europe. Sugar on the sweets was way too much. The lines were massive and the place inside was quite dirty. Don't understand what makes that place that special.
0,"Overrated. We definitely could have skipped this. Rude waiter literally rolled his eyes, it’s just dirty & the beignets weren’t that great. Things to know: you seat yourself, don’t wear black (powdered sugar gets everywhere) & cash only."
0,I don't understand the hype. The baugett was good but the noise and the crowds take away any fond memories. Take a picture of the cafe and move on.
0,"Okay, how hard is it to carry a box of tea bags for those of us who don't drink coffee? We left and won't come back because a beignet without a hot beverage is too dry. Cafe Beignet next door is a better choice."
0,"Long lines, not really worth it. Just a fresh donut with a ton of powdered sugar dumped on them. Pass"
0,"It must be a landmark, so it’s famous. But the coffee and the beignets and the seating environment, only good for taking a picture to proof you have been there, not worth to wait or to try."
0,Go to cafe beignet instead!! Tourist trap all the way! And live music! Fresh cooked beignet and great ambiance
0,"We made a super long line and waited for a table in this overly crowded sardine can. Then we waited even longer for flavorless fried dough covered in powdered sugar and watered down hot chocolate. It just isn't worth the wait, or the weight."
0,"this place has gotten so much hype that it is super crowded, the beignets are crunchy on the outside and gummy on inside. 28 years ago they were the best now not so much. Coffee au Lait was good."
0,"Unless you are just crazy about Beignets - save your time. Long lines, overwhelmed staff. The Beignets are lovely, but this NOLA must-do is a must-skip unless you just want to say you were there. Lots of other great options to satisfy your sweet tooth."
0,Not worth the hype beignets were chewy. The atmosphere was great. The coffee au late was good but small
0,We stayed in line for the famous Beignets but frankly they were just ok. Also not that I love Beignets
0,Why so many people queue for so long for a cup of bland coffee and deep fried dough covered with icing sugar beats me. This was a recommendation of one the best things to do in NOLA that I regret listening to.
0,This Iconic cafe has really slumped the service was unfriendly and short the beignets were chewy and cold and the place has lost all charm what a shame. the coffee was good
0,"I was looking forward to trying these better than don't pastries and then dry, flavorless, messy thin layers were hard I'm just hoping these weren't fresh."
0,This place is famous but it is very touristy and trashy. Coffee is weak. There are better coffee shops to have a good beignet.
0,"Large place, but every time we stopped by there was a long line. We passed, and went to another place for our beignet fix. Maybe a different time of day would have been better."
0,"The line was ok, maybe 15 minutes. Seated wait was maybe 20. No problem. But the beignets were tough, chewy and without flavor."
0,A tourist favorite and always a long line of people. I found the beignets over priced and so so in taste and quality. The white sugar was not enough for the bready beignets I would have liked a filling injected
0,Tar flavored COFFEE and powdered sugared dough are not for me. HOWEVER a lot of people line up dow the block to spend their money.
0,Had the house specialties after walking around a packed sitting area. Dirty tables very cramped. In my opinion not worth the hassle.
0,"Family trip to NOLA. Walked from our hotel. The city was not yet awake, but lots of people there already. It was fun, but overpriced. Hot chocolate tasted cheap and was disappointing. Place was packed and when we walked by later there was a line."
0,Good cultural experience. Wonderful Beignets. Good service. The most FILTHY BATHROOMS in the French Quarter
0,Terrible coffee with really bad service. One of those places that don’t deserve its reputation. There are only that many words you need to describe a bad place.
0,"The only good think are the beignets, the rest it was disapointing, full of people, no space, bad service"
0,The seating was a tent-like atmosphere. Very busy. Toilets filthy. Too bad the amenities are so lacking as it is located at the edge of the Frennch Market and Jackson Park.
0,We found the beignets a bit greasy and disappointing and our waitress wasn’t helpful. I think it’s an institution but not necessarily the best place to eat.
0,I don’t think it’s worth the wait. Very crowded and noisy and unfortunately the beignets are not very good (I think they tasted like old grease). I had better beignets at the gumbo festival and at the snack shop in one of the parks.
0,"Yeah the beignets are great, but that’s were it’s stops. Coffe is terrible, service is the worst and is crowded as heck.... skip it, go to the outlet mall instead."
0,Came here with high expectations. Left extremely disappointed. Coffee middle of the road. Beignets good but just that. So many people hyped this place up to me but I just don’t get the appeal.
0,Super crowded... Rude staff... Same coffee can be found elsewhere.... Found fluffier and tastier beignets a block away... Long line-ups... Ridiculous restrooms... Tourist trap
0,"If you like greasy doughnuts with to much powder sugar and chicore coffee well, this place is for you. Line ups are sooo long on weekend, can't understand why as nothing else is offered on the menu. It was a real desapointment."
0,"We had lovely coffees and the Beignets were delicious However, the ladies rest room was dirty and smelly.The floor was sticky and the basin was slimy. Would not recommend.Spoiled an otherwise nice experience."
0,This is a famous tourist staple but go once and never again. Service is awful and they don’t have any options ie. no dairy free milk which nowadays is a must! Much better beignets elsewhere!
0,I thought going to this historic place we would receive some sort of hospitality. Nope. Short and rude. Food was good but I don't ever have to visit again.
0,It is the McDonalds of beignets! Go to cafe beignet they are great!no more to say no no no no no cafe beignet
0,"Really disappointed with this place.... it looks really run down and after the ridiculously long wait and rude staff, the beignets are ok good but you can get the same quality or even better variants in other places in town."
0,"It's basically fried bread with powdered sugar on it. It doesn't taste bad, it just kinda is what it is. But the hype about this place is kind of ridiculous."
0,"It was very crowded and they do not have cream for coffee only milk. The beignets were tasty, they are basically fried donuts without a hole and lots of powder sugar"
0,The Beignets are overrated! I personally didn’t like them. The cafe only serves beignets and some beverages.
0,Cafe Du Monde is not what it used to be. Beignets are doughy and thick. They used to be light and airy. Very disappointed.
0,A lot of fuss made over a donut with too much powdered sugar on it. Not worth standing in s long line in the heat of the day. Go early if you go!
0,"While in New Orleans for a bachelor party we stopped as it’s one of those “must do” things in the quarter. Prices are reasonable, but it’s just a dense powdered sugar donut. Not as good as the hype would lead you to believe"
0,We were looking forward to the beignet. It was overpriced and not good. A friend commented they changed the recipe after hurricane Katrina.
0,We stopped by cafe du monde to try the famous beignets. The beignets were tasteless greasy blobs of batter coated in powdered sugar (very messy to eat). We tasted and threw the rest away. Not recommended as a ‘must do’ in New Orleans.
0,"fast waiter, resonable pricing- cleaning absolutely recommended!!! Cleaning of the tables and the floor should be definatelly improved!!!"
0,Over rated!! Not impressed. Long hot wait. Beignets were too thick. They won’t give you a box to take home Beignets. No need to ever return.
0,"Beignets are good, but this is all they serve food wise. Must wait in line for a table then hunt down a waitress to clear and clean said table."
0,I’m not a fan of waiting in line for food especially in a town known for having amazing cuisine. I think people go here because it’s in the guidebooks.
0,"The food and coffee was nice and not too expensive, however our waiter was very rude. After being directed to sit at a dirty table, our waiter refused to answer any of our questions and either completely ignored us or said “read the menu”."
0,"Disappointment abounded during my visit to this iconic cafe. Dirty, chaotic, and mass produced beignets made me wish I skipped this stop. I advise you find a smaller establishment that cares about the quality of their product."
0,Last time I was here was more than decade ago and I loved it then. On this visit the waitress was very rude and the beignets were overcooked and hard. Coffee was good.
0,"Was okay food good service sucked waitress didn’t even smile. Not worth the wait,to many better places to commercial."
0,Can’t fit more than 3 to a table. Nobody was helping customers we were all just wandering around. Too hot for outside eating with no fans or ac
0,"Definite worth going one time just to say you’ve been, but it’s definitely for the tourists. We had the unfortunate bad luck of having the most surly waitress, also with an accent that was most difficult to understand. Cash only!!"
0,The beignets were not light and fluffy like how I remember them from the first time I tried them here decades ago. We were disappointed. May have been because we came late at night.
0,"The beignets we thick and heavy, not light and airy. Too crowded, though the line may have moved quickly, it felt rushed to eat and get out."
0,I've had better... we're too dry and had a baking soda after-taste. This was based on the river walk location.
0,"I heard a lot about the café DumondeAnd wanted to try it. It is in an excellent location right next to Jackson Square and the oldest Catholic cathedral in North America. The food was OK, but I would never wait in those lines again."
0,You guys desperately need a new bathroom it’s absolutely disgusting they are old and smelly makes you almost want to pucke
0,If you are only coming to New Orleans for the French quarter then you are stuck with this place. If you don’t want to wait in a huge line then go to morning call
0,So overrated. It’s just dough man. Frozen mocha was good. I don’t get what all the fuss was about. THey were fresh and the service was lovely.
0,"Total tourist trap. If you must eat deep fried dough, the go. Otherwise, give it a miss. There are better ways to waste your calories than by standing in a huge line for unfriendly service."
0,"Maybe a NOLA Institution, but frantic tourists sitting at sticky tables eating overfried, crispy beignets that do not melt in your mouth are the best it has to offer. Go so you can say you went, but don't think these represent excellent beignets."
0,"Lots of folks seem to wait in line for a long time to get the flat doughnuts and coffee. Doughy bread with lots of powdered sugar. Tasty sure, but I’m missing the reason behind it. Try for yourself."
0,Cafe du monde a new orleans institution. The coffee was poor and the beniets where disappointing. Tasted like a over cooked doughnut. The cafe all though very original it had a gruby feel to it.
0,We waited in line only to realize there were separate lines for tables and takeout. Should have been better marked. Save yourself trouble and eat at district donuts instead.
0,"Lines too long, unfriendly workers. If not ready to pay immediately employees get impatient. Beignets fair at best."
0,"I don't know why people prise that cafe, they serve only regular coffee, French donuts and pralines. Coffee's not so great, donuts not tasty,not mentioning that they don't except cards, cash only."
0,Very slow poorly organized service. We waited over 20 minutes for our server to clear our table. Food was good service was as NOT. Took over 1 hour 30 to get coffee and beignets.
0,"Go if you must just to prove it to yourself, but once is enough. Better coffee can be had anywhere (I like French Truck), the beignets are fine but eat them piping hot or skip."
0,"You have to go of course to get a beignet, but the waitress was rude. All and all you have to go and enjoy the experience and eat a beignet with amazing powder suger"
0,"Maybe our expectations were higher with the fuss we hear about this place, but not a single one of our five family members thought the beignets were very good...and definitely not worth the wait!"
0,Poor service and not a fan of their coffee. The beignets were decent but nothing to brag about. A must see just so you can say you were there but nothing that would impress anyone.
0,"Not really sure why this place is a ‘must visit’? If you want bad coffee and a square fried doughnut then spend the time queuing up, if not try one of the many other better places than this in New Orleans!"
0,Not worth the long lines and wait time. Benguets were overfried and not a light fluffy French pastry. Go to the Morning Call at City Park for less crowds and outstanding benguets and coffee.
0,We went to Cafe Du Monde.....wont be doing that again. I can honestly say I had the worst coffee I have ever had in my life at Cafe Du Mode. We could not finish our coffees or the beugnets.
0,"I was on town for a race with my running partner. She heard so much about this place that we decided to stop by. We went at 9:30pm so the ""to-go"" line was not extremely long. The beignets were just ""alright"", nothing special."
0,I get that it's a somewhat historic site. But I can eat better beignets elsewhere. Their menu is very limited (just coffee and beignets) and the wait line is honestly not worth it.
0,"Too much people and a lot of noise and food residues over the tables. This place is not for me, but is good for other people that like coffee and pastries."
0,"Heavy dough, not cooked throughout We were looking forward to try the beignets, but we were very disappointed"
0,EVERYONE says you have to get a beignet from this place. Waited in line an hour. They were cheap...something like 3 for $2.75. And we got lattes. They were ok. Not sure it was worth an hour of my time
0,"My cafe au lait was cold and replaced twice, but finally hot. The beignets were just thick, fried dough with lots of powdered sugar. Nothing light about them anymore...."
0,The best part was the coffee other than that the beneights were hard and empty inside. The tables were filthy
0,Greedy wait staffs wouldn’t give you change claiming they don’t have singles when they have wad of cash in their hands. It wasn’t like the time I went many years back. I would not go back.
0,Done see what all the fuss is about. The coffee mostly but can’t complain too much as it was only cheap.
0,Usually always pretty crowded-indifferent servers as usual and as usual the best cafe au la and powder dusted beignets on the planet! A must if you are on the Big Easy.
0,Service not great. Food was alright. Kind of loud and they only take cash. Not a place I would really recommend.
0,Queues but wished we had not bothered as mediocre coffee and doughnuts. Cold outside covered seating did not help either!
0,Totally overrated. Ridiculous long lines. If you want a beignet go to Loretta’s in the French Market instead. They are also better there!
0,"Is not what we expected. We ordered beignets and they were lumpy and dense, instead of square, light and fluffy. Liked the beignets at ""Cafe Beignets"" 100% better than Cafe Du Monde"
0,If you don’t want to eat fattening fried sourdough stodgy lumps don’t bother going there despite its seeming popularity
0,"The coffee is average and the house special pastry, a “benny”, is reasonably tasty but not worth a 10 min queue."
0,"Yes, Cafe du Monde is an institution, but these beignets are greasy and dense. Try beignets but not here."
0,Cafe DuMonde was really disappointing. It was extremely disorganized. The tables were filthy and the food was thrown at us. It was a shame because we were looking forward to it.
0,You'd think a place like this would respect tradition and quality. No. Order Hot Chocolate you get Swiss Mix and hot water. Shameful.
0,If you’ve been to the seaside in England than you’ll know the donuts are lighter and tastier than the beignets which were tough. Coffee was not great either.
0,"The place is hard to get into, you're served overpriced food by wait staff who could care less. Go the the Beignet Cafe on Royal St. Way better."
0,I came away disappointed with the coffee. It was weak and did not taste anything like what I had years ago. Very much more crowded.
0,Too crowded. Beignets are very good. The rest of the food items are so-so. But this is the beignet capital of New Orleans.
0,Very very very disappointed!!! All this was was a lump of dough fried with powdered sugar on top of it. With a waiter who didn’t speak a lick of English. Come on you can do better than that for a NOLA institution....
0,"The place is fun (great people seeing) and a land mark. However, there are better options for beignets throughout the city. Prices are high and coffee is poor. Service feels very rushed."
0,Sat there unattended for some time (7:30 am). Asked a wait person for help and this landed in deaf ears. Other wait staff were seated inside the enclosed area and did not respond when asked for assistance. They only accept cash.
0,"Not impressed at all. I was so excited to go here. They were very heavy, more like a zepolli. Not worth the hype."
0,This bar is based on a few specialities; bignè and a little caffetteria. I expected a sophisticated bakery place with more French desserts. Sometimes big places are not so special.
0,"Had to try the “beignets”. It’s just a donut type pastry with an overload of powdered sugar, served warm. It was good especially with cup of coffe Staff appeared unhappy, no smiles Tables sticky from the powdered sugar , cash only"
0,"Told a must place to go. Staff was beyond rude. Once seated, waiter quickly appeared took our order and returned quickly. Coffee was ok beignets were good"
0,The fried dough is gross and the customers are rude. What on earth is the attraction??? All they serve is beignets and drinks. I was under the impression this was an actual food-serving cafe.
0,"What's all the fuss about? Industrial place, industrial customer service, and bad coffee. Not worth it. Go to some other better coffee places in N.O."
0,"We were told to go by several different friends. It's very touristy. The coffee isn't great, but the beignets were ok. Over priced if you ask me. I'm sure you can have beignets somewhere else if you want them."
0,The so called have to go to place. The sugary beignets were ok but the area smelt like garbage and service was poor. Teddys in Roosevelt hotel was much better for beignets
0,This was our 7th visit to Cafe Du Monde but we were not pleased this year. It took over an hour to be waited on after we were seated and they no longer use real cups for the coffee. We'll try someplace new next year.
0,Resturant was filthy !! Food was terrible and not what I expected Had better French pastry at Mannings. Don't waits your time.😢
0,This great tradition has been taken over by Chinese businessmen and RUINED !!! I can only describe it as McDonuts.... sloppy poor fast food type service... no atmosphere..... and a tourist trap !!!!
0,"It's reputation, as a tourist spot, far supersedes the restaurant experience. Too commercial and totally lacks the ambiance of New Orleans."
0,The cafe is dirty. The service is poor. The beignets are fatty fried blobs of dough drenched in icing sugar. Having visited France many many times there is no way that the French would eat these.
0,Worth the stop but get yours to go and go by the river for delightful scenery vs crowded dirtycafe. The iced coffee was great on a hot afternoon and the beignet was warm and fresh.
0,"The beignets are so over rated throughout this city. This cafe only takes cash. Who carry only cash nowadays??? Had to borrow money from my mom to order hot, but hard beignets. They were not good."
0,Busy place. Seating waitress and waiters not service-minded at all. We were close to invisible to them. Acceptable cappuccino. I had expected more from this well-known café.
0,Horrible service. Can get the same food/drinks anywhere else. Dirty and hot. Do not recommend. Much better breakfast options nearby.
0,"Poor service, terrible coffee, limited menu. The beignets were great but that's the only thing going for it really."
0,We visited late at night so there was no line. Inside it smelt like vomit and the bathrooms were so disgusting I just held on until I got back to our hotel. Just some greasy pastries covered in icing sugar.
0,This is just a busy tourist trap that sells coffee and deep fried doughnuts buried in powdered sugar. Save your money and go somewhere else - anywhere else.
0,Really nasty & too much powered sugar. They over do it with the sugar. Not all its hyped up to be. Disappointed !
0,"This is a staple if you are visiting New Orleans. However, the line was really long and the staff was below average. You gotta go, but keep your expectations low."
0,"Line moved fast but servers were not very friendly. The beignets were heavy, doughy and a bit greasy. We had much better ones at Morning Call."
0,"We stopped in for our first beignets, which were very tasty, hot, reasonably priced! The girl who took our order must have had a very long day. She was unfriendly and gave me the impression we were bothering her. Probably will not return."
0,"this little goodies are good but not that great, you can do a lot of stuff and enjoy more amazing places in New Orleans! get the mix, make them at home!! they taste the same believe me!!"
0,I cannot put into words how bad the service was in this café. The waitress tried to take money out of my hand to tip herself! The beignets are nice but not exceptional. The visit was disappointing overall given the reputation.
0,Over rated .. There was no line but the food was so so and coffee was not that good either .. We paid a lot and I could have have gone some where else .. Wouldn't go back
0,"Everybody said I had to go here for the coffee and beignets. Quite honestly, the coffee was pretty bitter and the beignets were hard and not too tasty. My grandmother makes similar desserts and hers are far and away better. I wouldn't go here again"
0,"My friends and I might be the only people on the planet who weren't fond of the world famous beignets. On a positive note, they were served warm with more than enough powered sugar. The place was packed and dirty. Note that it's cash only."
0,Really $4.10 for a large coke. I am not impressed one bit. The best part is people watching. Too much hype.
0,"I heard this was a must while in NOLA but why the buzz?! Terrible service, not clean at all and the coffee and beignets were just ok."
0,"Fend for yourself type place, hot, hurried, staff o phone or catching up while you wait, right in front of you. Food is ok. Very disappointed."
0,"Going to Cafe Du Monde always has meant that I truly am in New Orleans again. But, I'll stick to my memories. Every visit now the place gets more crowded, more dirty, more noisy and less civil (both staff and patrons)."
0,Decent coffee... Lousy service... Great beighnets... Not impressed overall... Took ages to be looked after... Staff didnt seem to want to help... Really a let down
0,Service was blah. No smiles or welcome. Beignet was cold and hard. Not sure what the hype was all about.
0,"If you've never had beignets before, try them! It seems Disney and other beignets outlets are much better than the birthplace."
0,"Beignets are tasteful but...space is dirty, waiters sit on empty tables, coffee is awful, iced coffee is convience - definetely not a must. There arw definitely nicer spots where you can have beignets"
0,"Beignet's are ok, same goes for the coffee. Not worth waiting in line. Its best feature is the people watching but I can grab a coffee from a nearby cafe and sit in Jackson park for even cheaper."
0,"Our 1st breakfast in New Orleans : so impatient to discover the legendary ""Cafe du monde""! Classic place not well kept; waitresses not bringing any cosyness to the cafe."
0,"Not sure what the big deal is here....it's fried dough and the coffee is not good, but maybe that's just me, I didn't like the chicory added, but you might, had to do the tourist thing and try it."
0,Very dirty with seats and tables. Service was quick but waitress was hard to understand. Very rushed to pay before eating. Not clean.
0,"We just did a beignet taste test between Cafe Du Monde and New Orleans Famous Beignets. Cafe Du Monde's were chewy, greasy, and small compared to Famous Beignets'. Du Monde's might be more famous, but their beignets are over-rated."
0,"The only thing I can say is the beniets are excellent,the service is very slow and unless you like crowds get the take out and go sit by the river."
0,I have eaten here many times while visiting New Orleans. I thought the beignets were heavy and the oil taste was more prominent. Didn't enjoy the restaurant like I did years ago.
0,The food was great but it was dirty. The service took forever and it seem like everyone was in slow mode. They didn't clean the tables just dumped the stuff in the floor for all of us to walk on.
0,Donuts (they call them by s French name. Something like bee yays and were messy and just ok. Coffee was overrated. Awful. Buy coffee and donuts elsewhere.
0,Too busy to enjoy and not worthy to wait and to pay for that service and short menu. They dont have many things to drink and nothing else to it than the famous sweets.
0,It is ok to go once. Limited menu. Staff not very engaging. You will leave covered with powdered sugar. Ice coffee was good. May be better to get it to go.
0,"Packed, hot and beignets not worth it. I can understand why people want to do it but I didn't enjoy it. There are other places you can try them, including another cafe du monde outlet in the riverwalk complex which is quiet."
0,"If you are in New Orleans you have to go once.....not because it's dancy, or amazing......it's just New Orleans!"
0,Nothing special. And overrated. Our waiter didn't even give us back our proper change. Guess he can consider that his tip. We're from NJ & zepollis are very popular and there's absolutely no difference.
0,"The place wasn't bad. But it didn't live up to all the hype. It was overcrowded, overpriced, and in the end...it was okay coffee and what I would consider funnel cake-like ""doughnuts""."
0,Overcrowded and busy. I love the history of the cafe but not worth the hype. You should definitely visit but lower expectations. We took our beignet over to the park rather than sit in the very busy Cafe. Prices are good.
0,Head over to Cafe Beignet or one of the other fine spots for coffee and bakery items. The Java is insanely hot (and not very good).
